AtNum;OxSt;Mult;CN;NZ;Rsd;V;S;G3;VCP;RCMTop;PartOmegaOxygen;Topology;CP composition
30;2;4;5;4,92;1,346959;10,2365;28,30251;0,08697963;22,59183;0,065319;0,905412;{12/30/20-60};O5
47;1;4;5;5,71;1,584376;16,65955;36,35556;0,08403105;63,6337;0,088771;0,71617;{18/48/32-51};O5
47;1;4;6;5,45;1,569665;16,1998;36,29259;0,0831437;54,49776;0,046778;0,799972;{14/36/24-91};O6
29;2;4;5;5,44;1,334616;9,95767;27,00587;0,08845603;30,839;0,115123;0,851792;{15/39/26-53};O5
29;2;4;4;5,18;1,337387;10,01982;27,85372;0,08785707;27,22331;0,076755;0,976289;{12/30/20-82};O4
80;2;2;7;4,72;1,5429;15,38515;35,84369;0,08700187;67,89635;0,075604;0,883746;{19/51/34-33};O7
27;2;4;6;5,82;1,296784;9,13463;26,09148;0,08344917;29,93708;0,011394;0,98794;{17/45/30-51};O6
59;3;4;9;7,2;1,446642;12,68154;30,12256;0,0805508;37,63654;0,051911;0,967092;{11/27/18-39};O9
59;3;4;9;7,04;1,44552;12,65206;30,15977;0,08060879;37,60571;0,047331;0,978463;{11/27/18-39};O9
64;3;4;8;6,62;1,417717;11,93597;29,63649;0,08113956;33,59954;0,044952;0,999628;{12/30/20-83};O8
64;3;4;8;6,63;1,410243;11,74818;29,42909;0,08196989;34,86611;0,05071;0,993636;{10/24/16-2};O8
25;2;4;6;5,18;1,371561;10,80772;29,2681;0,08426683;18,06975;0,019321;0,977716;{8/18/12-3};O6
25;2;4;6;5,53;1,358807;10,50902;28,19603;0,08365484;25,64446;0,022266;0,952756;{10/24/16-9};O6
25;2;4;6;5,64;1,359642;10,5284;28,90145;0,08438836;27,78613;0,05707;0,996922;{11/27/18-54};O6
25;2;4;6;5,78;1,361145;10,56336;28,61235;0,08372095;31,49492;0,039362;0,972016;{13/33/22-61};O6
25;2;4;6;5,16;1,363946;10,6287;28,74544;0,0853259;30,11717;0,050359;0,95486;{11/27/18-55};O6
25;2;4;6;5,31;1,379499;10,99646;28,89065;0,08514063;32,25398;0,068492;0,92614;{11/27/18-13};O6
25;2;4;6;5,15;1,363693;10,62278;28,94159;0,08428137;17,79171;0,024222;0,978306;{8/18/12-3};O6
25;2;4;6;5,58;1,364144;10,63333;28,51851;0,08386496;30,34113;0,025383;0,958891;{12/30/20-84};O6
25;2;4;6;5,8;1,358241;10,49589;28,52604;0,08381384;28,15147;0,036085;0,978391;{11/27/18-56};O6
25;2;4;6;5,71;1,360525;10,54892;28,65398;0,08377117;28,83301;0,038868;0,975073;{13/33/22-62};O6
25;2;4;6;5,26;1,362612;10,59754;28,6944;0,08501738;24,96203;0,018005;0,947473;{10/24/16-43};O6
25;2;4;6;5,36;1,382696;11,07309;28,96187;0,08470699;34,6062;0,057811;0,925179;{13/33/22-63};O6
48;2;4;7;6,23;1,432776;12,32035;31,03507;0,08322901;28,48223;0,055209;0,956357;{14/36/24-92};O7
25;2;4;6;6,05;1,352715;10,36831;28,06993;0,0830865;27,90385;0;0,96051;{12/30/20-85};O6
30;2;4;4;5,09;1,35778;10,48521;29,5549;0,08795072;17,14716;0,000062;0,959005;{12/30/20-11};O4
39;3;8;7;6,32;1,395764;11,39002;28,99183;0,08255227;34,01504;0,043123;0,918632;{13/33/22-64};O7
39;3;8;7;6,34;1,402133;11,54667;29,3771;0,08322646;38,21694;0,030049;0,969404;{13/33/22-65};O7
39;3;8;8;7,46;1,37431;10,87283;27,57756;0,0814634;32,30991;0,040968;0,962569;{11/27/18-37};O8
39;3;8;7;6,43;1,390049;11,25068;28,41232;0,0820498;35,66041;0,04209;0,921213;{12/30/20-86};O7
11;1;4;3;3,95;1,69306;20,3285;43,54239;0,08841848;73,27558;0,204661;0,596517;{20/54/36-37};O3
25;2;4;6;5,63;1,360435;10,54683;28,95395;0,08506516;19,82727;0,017381;0,97472;{11/27/18-57};O6
28;2;4;5;5,36;1,330567;9,86731;26,77123;0,08953587;28,2857;0,187335;0,903501;{13/33/22-66};O5
60;3;2;9;7,53;1,440323;12,51607;29,88038;0,08008587;39,03052;0,016384;0,988393;{14/36/24-30};O9
60;3;2;9;7,88;1,431701;12,29265;29,61261;0,07992575;31,44707;0,013214;0,999946;{10/24/16-6};O9
60;3;8;9;7,95;1,428756;12,21695;29,33015;0,08012937;39,28219;0,037231;0,986842;{12/30/20-87};O9
60;3;8;9;7,96;1,435391;12,38795;29,57329;0,08009119;41,21524;0,036994;0,98432;{14/36/24-93};O9
60;3;8;9;7,94;1,438384;12,46561;29,72948;0,08013578;40,13857;0,041009;0,988016;{12/30/20-87};O9
59;3;4;9;7,35;1,443801;12,60696;30,16447;0,08009094;35,59933;0,008574;0,999693;{11/27/18-58};O9
57;3;4;9;7,59;1,464064;13,14526;30,92476;0,0799391;38,61606;0,012001;0,999907;{11/27/18-15};O9
57;3;4;10;7,44;1,474504;13,42847;31,11092;0,07977151;40,7062;0,027867;0,99504;{12/30/20-88};O10
21;3;16;6;5,95;1,275752;8,69735;25,37805;0,08339809;11,58524;0,024703;1;{6/12/8-1};O6
48;2;8;7;6,1;1,449084;12,74586;32,01649;0,08533004;30,24399;0,088524;0,980979;{11/27/18-59};O7
82;2;2;8;7,88;1,555434;15,76317;34,50292;0,08136011;54,46824;0,170342;0,881867;{16/42/28-57};O8
92;6;2;8;4,52;1,31282;9,47772;26,01244;0,08359127;18,65581;0,010216;1;{8/18/12-5};O8
23;5;4;6;4,45;1,184629;6,96364;22,12469;0,08533194;15,49392;0,071105;0,997943;{9/21/14-3};O6
56;2;4;9;7,71;1,628743;18,09867;37,83833;0,08027072;65,28011;0,066971;0,938598;{16/42/28-58};O9
23;5;2;6;4,35;1,184738;6,96556;22,24688;0,08571877;13,44121;0,076411;0,99964;{8/18/12-1};O6
23;5;2;6;4,38;1,18371;6,94743;22,0916;0,08528814;14,74933;0,066707;0,995043;{9/21/14-3};O6
23;5;4;6;4,43;1,182858;6,93245;22,06675;0,08497969;12,67105;0,063982;0,999566;{8/18/12-1};O6
23;5;4;6;4,42;1,182368;6,92384;22,18666;0,08579373;16,23896;0,045349;0,998762;{9/21/14-3};O6
23;5;4;6;4,39;1,181771;6,91335;22,06226;0,08530814;13,47273;0,067698;0,998632;{8/18/12-6};O6
23;5;4;6;4,57;1,178413;6,85459;21,81185;0,08465365;9,15297;0,074277;1;{6/12/8-1};O6
23;5;4;6;4,54;1,177775;6,84346;21,83071;0,08479904;9,08423;0,070105;1;{6/12/8-1};O6
30;2;4;5;5,31;1,338275;10,03978;28,15831;0,0878133;31,71577;0,039147;0,872844;{14/36/24-94};O5
60;3;4;9;7,8;1,424931;12,11908;29,31992;0,079928;31,45562;0,023263;0,999947;{10/24/16-6};O9
56;2;4;7;7,62;1,648919;18,7796;38,64854;0,08142983;77,09715;0,080583;0,781796;{20/54/36-38};O7
56;2;4;9;7,69;1,630864;18,16946;37,83862;0,08024409;70,62067;0,047484;0,949507;{16/42/28-59};O9
63;3;4;6;5,12;1,434547;12,36612;31,80499;0,08423532;30,09897;0,039221;0,957243;{11/27/18-41};O6
56;2;4;12;10,16;1,622028;17,87573;36,49157;0,07886869;69,45114;0,046862;0,998153;{16/42/28-60};O12
56;2;4;12;10,19;1,623432;17,92219;36,54854;0,07886369;69,63649;0,047928;0,997602;{16/42/28-60};O12
56;2;4;12;10,54;1,614508;17,62824;36,11029;0,07881512;66,7;0,045111;0,991201;{14/36/24-95};O12
11;1;1;6;7,58;1,455605;12,91872;31,1062;0,08376904;32,25347;0;0,785147;{10/24/16-22};O6
11;1;1;6;6,65;1,481505;13,62066;32,0014;0,08370897;52,89857;0;0,820143;{18/48/32-10};O6
66;3;2;9;7,94;1,384927;11,12677;27,62623;0,07995125;29,5099;0,029793;0,991738;{10/24/16-2};O9
11;1;8;6;6,05;1,488093;13,80316;34,13577;0,0860701;42,24532;0,071264;0,954841;{14/36/24-96};O6
66;3;8;8;6,55;1,392344;11,3065;28,39517;0,08146832;35,56074;0,052336;0,999967;{11/27/18-23};O8
11;1;4;6;6,29;1,515524;14,58067;34,49291;0,08559644;54,87804;0,127358;0,92568;{16/42/28-61};O6
60;3;4;9;7,82;1,429283;12,23047;29,37064;0,07986266;35,28081;0,028028;0,970394;{13/33/22-21};O9
56;2;4;9;7,88;1,632835;18,23539;37,74321;0,08045569;73,40115;0,004229;0,90773;{18/48/32-52};O9
11;1;1;6;6,09;1,491662;13,90272;34,02728;0,08295044;23,81912;0;0,941911;{8/18/12-3};O6
11;1;2;6;5,94;1,511814;14,47384;34,77285;0,08335439;37,31436;0,05032;0,961153;{13/33/22-16};O6
56;2;4;10;9,03;1,629359;18,1192;37,4351;0,07973418;70,68432;0,053228;0,940649;{19/51/34-34};O10
56;2;4;10;9,27;1,61584;17,67192;36,77444;0,07976397;68,62621;0,055418;0,927028;{18/48/32-53};O10
56;2;4;10;8,77;1,607728;17,40709;36,33793;0,07905984;63,23276;0,017795;0,935572;{18/43/27-1};O10
49;3;4;8;7,52;1,334416;9,95318;26,22029;0,08160886;27,74791;0,026178;1;{9/21/14-2};O8
49;3;4;7;6,46;1,320557;9,64628;25,94274;0,0814914;23,09099;0,006912;0,951593;{12/30/20-28};O7
25;2;9;6;6,02;1,347795;10,25558;28,11845;0,08350839;22,49039;0;0,975211;{12/30/20-11};O6
30;2;24;6;6,16;1,297976;9,15986;26,09653;0,08369743;16,48893;0,01663;0,968163;{10/24/16-1};O6
25;2;4;6;5,52;1,369799;10,76611;29,04437;0,08441701;26,80251;0,035489;0,952894;{12/30/20-89};O6
25;2;4;6;5,54;1,369774;10,76554;29,03897;0,08434477;26,6046;0,032925;0,950689;{12/30/20-89};O6
25;2;4;6;5,52;1,369652;10,76265;29,03553;0,08443079;26,67943;0,037578;0,949822;{12/30/20-89};O6
25;2;4;6;5,57;1,368544;10,73655;28,97263;0,08427272;22,24332;0,031208;0,943259;{11/27/18-60};O6
3;1;3;3;6,15;1,426261;12,15307;29,71052;0,08751843;46,28123;0,26589;0,488115;{19/51/34-35};O3
32;2;3;3;5,72;1,680691;19,88622;39,68678;0,10439122;110,27033;0,721569;0,524776;{34/96/64-11};O3
23;4;8;5;3,66;1,288707;8,96501;28,39304;0,09657763;28,47101;0,136388;0,988781;{12/30/20-90};O5
3;1;4;4;4,54;1,376494;10,92475;29,95288;0,09089893;37,33231;0,131499;0,815241;{14/36/24-97};O4
11;1;16;5;5,61;1,460683;13,05438;31,21193;0,08373912;49,58424;0,084146;0,710602;{16/42/28-62};O5
42;2;2;4;5,36;1,408493;11,7045;30,52475;0,09336482;37,71386;0,297577;0,715537;{14/36/24-98};O4
92;6;2;6;5,09;1,253834;8,25675;23,61083;0,08514253;19,76021;0;0,739594;{10/24/16-22};O6
25;2;8;6;5,75;1,366481;10,68808;28,67392;0,08391138;27,10586;0,033573;0,963587;{12/30/20-60};O6
45;2;4;5;5,57;1,31916;9,6157;27,01208;0,08405963;24,28067;0,019061;0,859647;{11/27/18-61};O5
25;3;2;6;4,98;1,267755;8,53482;25,06064;0,08508939;19,03734;0,025488;0,979252;{11/27/18-62};O6
47;1;8;6;5,74;1,540495;15,31334;34,13099;0,08230187;51,53714;0,080773;0,720183;{13/33/22-67};O6
64;3;2;9;7,45;1,406798;11,66228;28,63102;0,07996585;30,89439;0,008288;0,997608;{11/27/18-6};O9
64;3;2;9;7,45;1,403313;11,57583;28,44069;0,08009263;32,79438;0,028926;0,995332;{14/36/24-34};O9
27;2;8;6;6,14;1,317069;9,57006;26,70518;0,08464305;30,18363;0,005762;0,947842;{15/39/26-54};O6
27;2;8;6;5,92;1,313682;9,4964;26,84966;0,08448682;25,245;0,006519;0,975066;{12/30/20-17};O6
27;2;4;6;5,74;1,333741;9,9381;27,62196;0,08532703;14,95343;0,09164;0,957659;{8/18/12-3};O6
27;2;4;6;5,69;1,337884;10,03099;27,82153;0,08580165;23,4733;0,107031;0,957223;{10/24/16-15};O6
27;2;4;6;5,71;1,334556;9,95632;27,73345;0,08563172;14,65935;0,099375;0,960066;{8/18/12-3};O6
27;2;4;6;6,01;1,30793;9,37222;26,51245;0,08434737;24,71869;0,004462;0,952369;{12/30/20-17};O6
27;2;2;6;6,18;1,312477;9,47031;26,51955;0,08469005;30,49798;0;0,942235;{16/42/28-63};O6
27;2;2;6;6,1;1,315308;9,5317;26,72077;0,08491809;30,85892;0;0,953305;{16/42/28-63};O6
30;2;4;4;4,38;1,393724;11,34014;31,59611;0,0926786;26,28799;0,132591;0,955082;{11/27/18-63};O4
92;6;2;7;4,45;1,29069;9,00647;25,60907;0,08462686;15,17375;0,011956;1;{7/15/10-1};O7
92;6;2;6;4,6;1,262851;8,43616;24,43949;0,08521888;15,20513;0,089572;0,845209;{8/18/12-7};O6
92;6;2;7;4,45;1,281944;8,82461;25,20244;0,08461239;15,14297;0,010423;1;{7/15/10-1};O7
11;1;4;5;5,46;1,502409;14,20539;33,97804;0,08455465;53,70177;0,045632;0,877942;{18/48/32-54};O5
11;1;4;5;5,57;1,55022;15,60518;35,5936;0,086335;69,94079;0,206474;0,762475;{21/57/38-12};O5
58;4;4;6;5,93;1,406804;11,66243;30,50109;0,08513923;31,89298;0,042932;0,953457;{13/33/22-68};O6
19;1;4;9;8,3;1,678777;19,81837;39,6325;0,08049805;85,40476;0,065244;0,863182;{19/51/34-36};O9
19;1;4;9;9,45;1,674615;19,67131;38,90465;0,07949506;83,6275;0,034275;0,813074;{17/45/30-14};O9
58;4;4;6;5,95;1,403923;11,59092;30,62287;0,0850081;25,66346;0,024836;0,974696;{11/27/18-12};O6
25;2;4;6;5,78;1,356545;10,45663;28,64166;0,0845731;27,80234;0,057538;0,982209;{13/33/22-69};O6
57;3;2;9;7,55;1,472344;13,36954;31,45173;0,08027859;32,35588;0,010748;1;{9/21/14-6};O9
57;3;2;10;8,72;1,481676;13,62537;31,37728;0,07993616;39,3538;0,03589;0,980659;{12/30/20-92};O10
57;3;2;9;7,53;1,469561;13,29388;31,33234;0,0802646;32,19381;0,008219;1;{9/21/14-6};O9
57;3;2;10;8,23;1,484394;13,70048;31,53401;0,07991593;42,69544;0,024224;0,999086;{12/30/20-93};O10
12;2;4;6;6,16;1,289809;8,98804;25,4232;0,08285778;21,05379;0,00513;0,91497;{13/33/22-70};O6
12;2;2;6;5,91;1,283029;8,84704;25,52914;0,08339382;20,73445;0;0,99011;{10/24/16-1};O6
12;2;16;6;5,89;1,284835;8,88444;25,4057;0,08328424;23,83636;0,007904;0,955898;{12/30/20-94};O6
12;2;8;6;5,82;1,287919;8,94859;25,77082;0,08350596;23,81421;0,004482;0,987395;{12/30/20-95};O6
25;2;2;6;6,13;1,347226;10,24259;27,953;0,08301732;20,76446;0;0,965263;{12/30/20-32};O6
28;2;2;6;6,06;1,27389;8,65933;25,02882;0,0830555;18,04887;0;0,972939;{12/30/20-32};O6
37;1;8;9;7,57;1,749177;22,41766;43,90065;0,08042478;78,12968;0,020994;0,91671;{15/39/26-55};O9
55;1;4;10;8,47;1,769026;23,1895;44,40743;0,07996089;85,56617;0,017047;0,963808;{16/42/28-64};O10
55;1;4;10;8,17;1,817756;25,1591;46,60898;0,08053559;100,09032;0,030678;0,901078;{18/48/32-55};O10
11;1;4;6;6,36;1,495656;14,01469;33,18741;0,08277437;50,02212;0,063503;0,799443;{20/54/36-39};O6
11;1;4;6;6,08;1,487491;13,78644;32,73158;0,08322225;55,53627;0,047361;0,818107;{20/54/36-40};O6
11;1;4;5;6,45;1,482967;13,66103;32,51662;0,08342875;45,02497;0,065921;0,675039;{20/54/36-41};O5
29;2;2;4;5,16;1,389705;11,24234;29,97782;0,09311917;50,01512;0;0,942291;{18/48/32-56};O4
11;1;2;6;6,16;1,497642;14,0706;32,91269;0,08363124;52,85599;0,092757;0,777679;{17/45/30-52};O6
12;2;2;4;4,41;1,411169;11,77133;30,92281;0,09280101;44,74447;0,214012;0,789496;{18/48/32-57};O4
30;2;2;4;4,42;1,402795;11,56301;30,30253;0,0921457;40,42261;0,208996;0,781626;{15/39/26-56};O4
29;2;2;4;5,39;1,306531;9,34218;26,11038;0,0855843;24,0792;0;0,905377;{14/36/24-99};O4
29;2;2;4;5,3;1,309414;9,40414;26,54959;0,08603347;24,90816;0;0,956251;{14/36/24-99};O4
29;2;2;4;5,33;1,305873;9,32806;26,30952;0,08575209;23,78165;0;0,936569;{14/36/24-100};O4
29;2;2;5;5,08;1,344323;10,17652;29,04947;0,09325129;30,24517;0,109069;0,96227;{13/33/22-71};O5
12;2;4;6;5,93;1,281757;8,82076;25,49958;0,08376974;17,04932;0,005294;0,977234;{12/30/20-17};O6
25;2;4;6;6,03;1,348538;10,27255;28,15778;0,08395828;18,99828;0,001385;0,955528;{12/30/20-17};O6
27;2;4;6;5,55;1,305126;9,31207;26,55242;0,08427356;21,90247;0,010115;0,981251;{12/30/20-33};O6
19;1;4;8;10;1,63009;18,1436;37,00203;0,07966193;78,81738;0;0,770998;{20/54/36-14};O8
49;3;4;8;6,87;1,332568;9,91189;26,15707;0,08062363;21,41437;0;1;{8/18/12-2};O8
40;4;4;8;7,12;1,286934;8,92806;24,35881;0,0809604;20,08432;0,012399;0,998769;{9/21/14-4};O8
82;2;4;8;7,66;1,570207;16,2166;35,26562;0,08212943;58,13742;0,16986;0,97057;{14/36/24-101};O8
40;4;4;8;7,48;1,286556;8,92021;24,38834;0,08143776;19,74115;0,002437;0,999993;{9/21/14-7};O8
80;2;4;8;6,49;1,451793;12,81749;31,17469;0,08218593;34,9534;0,025917;1;{9/21/14-2};O8
40;4;4;8;7,44;1,286965;8,92871;24,401;0,08138559;18,8522;0,003174;1;{8/18/12-2};O8
48;2;4;8;6,58;1,417742;11,9366;29,71317;0,08179843;24,74781;0,022113;1;{8/18/12-2};O8
20;2;4;8;7,31;1,44382;12,60747;30,20436;0,08082137;45,66117;0,007401;0,931583;{18/48/32-58};O8
12;2;4;6;5,94;1,283874;8,86454;25,53258;0,0832199;18,05801;0;0,986734;{10/24/16-1};O6
72;4;4;8;7,76;1,27493;8,68055;23,97803;0,08181984;17,95023;0,000336;1;{8/18/12-2};O8
20;2;2;6;6,06;1,446638;12,68144;32,32779;0,08317184;55,91833;0;0,986402;{20/54/36-42};O6
20;2;4;6;6,03;1,445963;12,66369;32,20658;0,08312734;47,03101;0,013256;0,982783;{17/45/30-53};O6
25;2;4;7;6,69;1,356755;10,46147;27,46779;0,08186192;23,94774;0,034501;0,927859;{13/33/22-23};O7
27;2;2;4;4,68;1,377049;10,93796;30,26218;0,08890734;33,82441;0,000136;0,913901;{12/30/20-96};O4
27;2;2;4;4,67;1,371691;10,8108;30,06024;0,08909477;33,32473;0,00378;0,910865;{12/30/20-96};O4
40;4;2;6;4,95;1,336786;10,00632;27,95588;0,08444713;21,17852;0,022712;0,991417;{9/21/14-8};O6
40;4;2;6;5,01;1,315339;9,53239;26,98314;0,08439097;20,15487;0,025403;0,986424;{9/21/14-8};O6
40;4;4;7;5,31;1,283847;8,86397;25,05051;0,08281988;14,85825;0,038789;1;{7/15/10-1};O7
65;3;2;9;7,06;1,392248;11,30416;28,02792;0,08021705;33,36917;0,022526;0,99441;{11/27/18-64};O9
11;1;4;5;5,32;1,521857;14,76421;34,08745;0,08490186;58,8989;0,137925;0,753443;{19/51/34-37};O5
50;2;8;3;5,26;1,663544;19,28376;39,56606;0,09411465;86,5524;0,527612;0,772362;{17/45/30-54};O3
48;2;4;7;5,93;1,44864;12,73414;32,12268;0,08658625;34,11893;0,072849;0,98117;{12/30/20-97};O7
19;1;4;9;8,85;1,659919;19,15796;38,20026;0,07973534;93,7675;0,03716;0,766031;{23/63/42-10};O9
19;1;4;8;8,47;1,676776;19,74757;39,38653;0,08047097;93,7233;0,065259;0,783918;{22/60/40-12};O8
3;1;4;4;4,87;1,357074;10,46886;28,19173;0,08667259;35,83314;0,118299;0,864481;{14/36/24-102};O4
3;1;4;4;4,55;1,393514;11,33502;30,56459;0,09147156;41,91345;0,088731;0,89462;{17/45/30-55};O4
3;1;4;4;4,86;1,357157;10,47077;28,20037;0,08668861;35,84109;0,118477;0,864871;{14/36/24-102};O4
3;1;4;4;4,55;1,39354;11,33566;30,56608;0,09146888;41,91003;0,088772;0,894662;{17/45/30-55};O4
42;4;2;4;4,48;1,450873;12,79312;34,03328;0,10654061;83,62704;0,004024;0,880866;{20/54/36-43};O4
92;6;4;7;4,54;1,306994;9,35211;26,17971;0,08427964;16,76535;0,028142;0,99997;{8/18/12-7};O7
27;2;4;6;5,81;1,281881;8,82331;25,40154;0,08328402;21,46158;0,014196;0,977217;{11/27/18-42};O6
48;2;2;5;5,85;1,426887;12,16906;30,40361;0,08287119;32,99057;0,047067;0,899841;{11/27/18-65};O5
48;2;2;6;4,95;1,47545;13,45433;33,55307;0,0892541;53,1333;0,086626;0,951137;{15/39/26-57};O6
47;1;4;6;5,73;1,55373;15,71141;36,09887;0,08361333;46,75515;0,062218;0,869414;{13/33/22-72};O6
47;1;4;5;5,39;1,640515;18,49395;38,90838;0,08567119;87,06277;0,0573;0,799304;{21/57/38-13};O5
47;1;4;5;5,42;1,552558;15,67589;35,46197;0,08373267;56,32986;0,065817;0,858088;{16/42/28-65};O5
47;1;4;5;5,41;1,559715;15,89368;35,87247;0,08398096;57,09235;0,067768;0,864215;{16/42/28-65};O5
47;1;4;5;6,47;1,531824;15,0562;33,92062;0,08197502;52,57093;0,041471;0,811969;{14/36/24-103};O5
48;2;2;7;6,44;1,421024;12,01967;30,23206;0,0823226;25,43271;0,029543;0,930309;{11/27/18-66};O7
48;2;2;7;6,43;1,420432;12,00466;30,19198;0,0822481;26,10045;0,029217;0,921236;{11/27/18-67};O7
27;2;2;4;4,26;1,393589;11,33686;31,6848;0,09401259;35,99435;0,140182;0,952526;{12/30/20-98};O4
25;2;4;5;5,42;1,379804;11,00374;29,45083;0,08551696;25,42775;0,04372;0,939562;{11/27/18-68};O5
25;2;1;6;6,39;1,339941;10,07732;27,21156;0,08255796;22,3828;0;0,896918;{14/36/24-37};O6
25;2;1;6;6,01;1,354419;10,40753;28,2222;0,08334633;28,89781;0;0,939935;{12/30/20-11};O6
25;2;2;6;5,7;1,366719;10,69367;28,73471;0,0841062;30,30569;0,016294;0,972504;{12/30/20-17};O6
25;2;2;6;5,67;1,365431;10,66346;28,20418;0,08380592;32,70552;0,066474;0,924927;{14/36/24-104};O6
25;2;2;5;4,91;1,383977;11,1039;30,07858;0,08651694;27,6761;0,047506;0,96782;{11/27/18-69};O5
25;2;2;6;5,49;1,362271;10,58958;28,7999;0,08416404;31,27885;0,029196;0,994703;{12/30/20-17};O6
25;2;2;6;5,52;1,378595;10,97484;28,66419;0,083652;31,28371;0,058633;0,949104;{13/33/22-73};O6
25;2;2;6;5,02;1,379761;11,00271;29,43379;0,08535186;29,31755;0,051771;0,956846;{10/24/16-44};O6
25;2;4;6;5,56;1,336417;9,99803;27,40034;0,08392205;28,53012;0,050759;0,961424;{11/27/18-59};O6
25;2;4;6;5,69;1,379219;10,98977;29,09099;0,0857223;36,51212;0,0994;0,992755;{15/39/26-58};O6
25;2;4;6;5,31;1,347245;10,24304;28,06807;0,083554;24,03295;0,028531;0,981317;{10/24/16-1};O6
25;2;4;7;5,31;1,39319;11,32713;29,26741;0,08352234;33,52676;0,050442;0,999932;{12/30/20-99};O7
25;2;4;6;5,47;1,356066;10,44554;28,11358;0,08348799;30,80559;0,033992;0,955378;{13/33/22-74};O6
25;2;4;6;5,59;1,340006;10,0788;27,92052;0,08364416;26,63412;0,011775;0,993326;{11/27/18-70};O6
25;2;4;8;5,51;1,384179;11,10876;28,7405;0,08335864;34,89991;0,063788;0,99539;{14/36/24-105};O8
25;2;2;6;5,7;1,337667;10,02611;27,62973;0,08359984;24,85106;0,00028;0,978857;{10/24/16-1};O6
25;2;4;6;5,4;1,344926;10,19023;28,18703;0,08413437;25,2253;0,043148;0,99063;{11/27/18-71};O6
25;2;4;6;5,16;1,390381;11,25874;30,21011;0,08512803;30,76674;0,05039;0,997889;{13/33/22-75};O6
20;2;3;10;9,47;1,446256;12,67139;29,54941;0,07940366;40,98293;0,019115;0,94655;{16/42/28-22};O10
51;3;3;4;5,38;1,434691;12,36983;31,37645;0,09225749;53,71775;0,246909;0,736668;{14/36/24-86};O4
51;3;3;4;5,42;1,569309;16,18876;35,25253;0,09576488;66,068;0,541404;0,891945;{14/36/24-106};O4
38;2;3;10;7,85;1,513181;14,51315;32,75364;0,08005339;47,43503;0,019636;0,994398;{16/42/28-66};O10
51;3;3;4;5,29;1,546845;15,50346;35,43995;0,09649921;65,24696;0,466088;0,826322;{16/42/28-67};O4
51;3;3;4;5,37;1,574202;16,34069;35,47035;0,09624347;68,38707;0,548847;0,863995;{16/42/28-68};O4
51;3;4;4;5,12;1,657462;19,07302;39,78949;0,10947149;89,97998;0,74825;0,900564;{16/42/28-69};O4
51;3;4;4;5,18;1,584258;16,65582;36,87425;0,09900104;71,04288;0,545015;0,838977;{16/42/28-70};O4
56;2;4;10;7,4;1,622027;17,87568;37,21841;0,0799894;64,58564;0,040372;0,908595;{15/39/26-59};O10
58;3;2;9;6,25;1,455092;12,90506;30,7375;0,08049274;36,12799;0,006253;0,990983;{13/33/22-26};O9
11;1;2;6;5,82;1,504876;14,27548;34,84022;0,08379437;41,90172;0,070242;0,968775;{13/33/22-76};O6
11;1;2;6;5,6;1,493141;13,94413;34,06452;0,08371298;34,10719;0,05975;0,947519;{12/30/20-100};O6
11;1;2;6;5,6;1,496395;14,03549;34,38248;0,08337765;40,68658;0,036963;0,970654;{14/36/24-107};O6
50;2;18;4;5,74;1,580996;16,55315;36,4062;0,09051894;68,66292;0,411072;0,669376;{15/39/26-60};O4
23;4;4;5;3,9;1,269793;8,57606;26,67241;0,0944074;22,05268;0,151629;0,980202;{10/24/16-15};O5
58;3;8;9;7,29;1,454636;12,89292;30,75249;0,08081637;30,72025;0,039621;1;{9/21/14-6};O9
68;3;8;9;6,95;1,38048;11,01993;27,62153;0,0805749;28,52684;0,025301;0,995582;{10/24/16-24};O9
59;3;8;9;7,32;1,446241;12,67099;30,38139;0,08078253;32,45688;0,03833;0,998419;{11/27/18-72};O9
82;2;4;8;7,13;1,573995;16,33424;35,70646;0,08179659;59,72461;0,150479;0,960248;{16/42/28-58};O8
56;2;4;8;7,52;1,632775;18,2334;38,24226;0,08074989;64,63412;0,073491;0,895373;{16/42/28-71};O8
3;1;4;4;4,33;1,449361;12,75319;34,28573;0,10133414;61,2885;0,143117;0,854201;{21/57/38-14};O4
3;1;4;4;4,56;1,395282;11,37823;30,48546;0,09336722;34,31298;0,217553;0,799812;{14/36/24-108};O4
3;1;4;4;4,7;1,466917;13,22225;33,40011;0,09624749;66,30183;0,061126;0,801903;{23/63/42-11};O4
58;4;4;7;5,86;1,402809;11,56337;29,90621;0,08513051;34,47273;0,04689;0,987033;{11/27/18-73};O7
11;1;4;6;5,65;1,5204;14,72184;34,87296;0,08574277;60,21155;0,071407;0,932135;{16/42/28-37};O6
48;2;4;6;6,25;1,437009;12,42987;31,32101;0,08346271;34,74903;0,014465;0,924534;{12/30/20-101};O6
28;2;1;4;4,76;1,409286;11,72428;31,68517;0,10267449;48,14052;0;0,835724;{12/30/20-102};O4
28;2;2;4;4,74;1,378454;10,97149;30,2886;0,10057331;28,71144;0,216049;0,82263;{9/21/14-11};O4
19;1;9;8;8,02;1,684914;20,03651;39,8084;0,08113256;95,02169;0,036849;0,796976;{20/54/36-44};O8
26;3;3;6;5,88;1,250574;8,19251;24,4788;0,08390809;10,63557;0,030747;1;{6/12/8-1};O6
29;2;2;4;5,09;1,33641;9,99787;27,93686;0,08817778;32,24809;0;0,985222;{14/36/24-26};O4
