AtNum,Group,NumGroup,OxSt,Mult,CN,NZ,Rsd,V,S,G3,VCP,RCMTop,HD_PartOmega,B_PartOmega,C_PartOmega,N_PartOmega,O_PartOmega,F_PartOmega,Me_PartOmega
11,E1(Li),1,1,6,6,6.12,1.551093,15.63155,35.91237,0.08561523,16.33471,0.191367,0.09651,0,0.002506,0.505955,0.395029,0,0
11,E1(Li),1,1,18,6,6.02,1.540146,15.30291,35.76875,0.08555236,16.53836,0.164679,0.084439,0,0.000388,0.497938,0.417235,0,0
82,E14(C),14,2,4,4,6.25,1.615167,17.64986,37.68109,0.08821945,6.40518,0.344937,0.150677,0,0.002376,0,0.846947,0,0
82,E14(C),14,2,4,6,6.22,1.632097,18.21071,39.26027,0.08976588,16.76576,0.361194,0.010092,0,0,0,0.833847,0.156061,0
82,E14(C),14,2,4,6,6.16,1.634063,18.27658,39.6727,0.09020579,16.76576,0.364637,0,0,0,0,0.837178,0.162823,0
29,E11(Cu),11,2,2,4,4.85,1.391997,11.29806,30.19577,0.09453822,0.27964,0.029666,0.110214,0,0.083795,0,0.805975,0,0
3,E1(Li),1,1,4,2,5.44,1.600233,17.16479,36.39043,0.08874267,0,0.371445,0.496382,0,0.180552,0.183966,0,0.130977,0
27,E9(Co),9,2,4,4,4.99,1.447623,12.70736,33.02128,0.09148325,3.45843,0.014472,0.016255,0,0,0.79748,0.186265,0,0
28,E10(Ni),10,2,4,6,5.8,1.313363,9.48949,26.77774,0.08363781,12.52382,0.048874,0.009903,0,0.000093,0.66505,0.324954,0,0
11,E1(Li),1,1,4,8,5.91,1.499701,14.12871,33.49155,0.08344363,27.22816,0.091375,0,0,0.029488,0,0.94223,0,0.028282
11,E1(Li),1,1,4,6,5.49,1.584297,16.65707,37.34588,0.08735599,18.06581,0.235008,0,0,0.049793,0,0.934916,0,0.015291
11,E1(Li),1,1,4,8,5.89,1.516677,14.61397,33.89135,0.08249518,28.939,0.063598,0,0,0.045347,0,0.922685,0,0.031968
11,E1(Li),1,1,4,6,5.47,1.551204,15.63492,36.25578,0.08729107,18.08993,0.236746,0,0,0.033959,0,0.946829,0,0.019213
20,E2(Be),2,2,4,9,6.36,1.448,12.71727,30.38287,0.08058501,29.96585,0.043311,0,0,0.010134,0,0.981648,0,0.008218
20,E2(Be),2,2,4,9,6.24,1.449289,12.75128,30.3862,0.08041319,30.29124,0.019215,0,0,0.004012,0,0.980217,0,0.01577
13,E13(B),13,3,8,6,5.2,1.192881,7.11017,22.49728,0.08534359,8.63169,0.016039,0,0,0.010773,0,0.989227,0,0
78,E10(Ni),10,2,4,4,4.7,1.51037,14.43241,35.49638,0.09947386,1.03567,0.164526,0.224185,0,0.40939,0.36313,0.003294,0,0
12,E2(Be),2,2,2,6,5.53,1.322966,9.69918,27.59464,0.08616927,11.68259,0.016824,0,0,0.004874,0,0.995126,0,0
51,E15(N),15,3,2,4,5.08,1.745947,22.29368,44.57195,0.11396342,3.68956,0.835725,0,0,0.290284,0,0.709716,0,0
51,E15(N),15,3,2,4,4.91,1.67896,19.82484,42.28017,0.10957279,3.56906,0.728436,0,0,0.265197,0,0.734803,0,0
82,E14(C),14,2,4,6,5.81,1.640387,18.48959,39.15594,0.08712691,13.32818,0.325613,0.193044,0,0.031621,0.296651,0.478684,0,0
30,E12(Zn),12,2,1,4,5.39,1.371154,10.7981,29.27421,0.08536501,0,0,0.010222,0,0,0.7414,0.248377,0,0
28,E10(Ni),10,2,4,4,4.79,1.368971,10.7466,29.16221,0.09596654,0.08217,0.044774,0.204612,0,0.011761,0.585962,0.197665,0,0
26,E8(Fe),8,2,2,10,9.84,1.294808,9.09295,26.23474,0.09192,11.73677,0.031025,0.02526,0,0.973697,0,0.001043,0,0
26,E8(Fe),8,2,4,10,10.04,1.291197,9.01709,25.98169,0.09077231,12.28555,0.021254,0.031924,0,0.968076,0,0,0,0
26,E8(Fe),8,2,4,10,10.16,1.290951,9.01194,25.96761,0.09072926,12.25987,0.003876,0.032271,0,0.967729,0,0,0,0
13,E13(B),13,3,4,4,4.12,1.277297,8.72899,28.35885,0.09727934,2.69861,0.021245,0,0,0,0,0.960655,0.039345,0
24,E6(Cr),6,3,4,6,5.5,1.238786,7.96302,23.9038,0.08398804,10.34183,0.029648,0.006414,0,0.000228,0,0.993358,0,0
12,E2(Be),2,2,1,6,5.85,1.361642,10.57494,28.96047,0.08414162,13.69072,0,0.001533,0.002798,0,0.99567,0,0,0
12,E2(Be),2,2,1,6,5.89,1.360678,10.55249,28.82047,0.08402229,13.7043,0,0.005792,0.002925,0,0.991282,0,0,0
12,E2(Be),2,2,4,6,5.99,1.351315,10.33615,28.50887,0.08391381,13.47372,0.004951,0.000439,0.003276,0,0.996286,0,0,0
20,E2(Be),2,2,4,6,5.95,1.534355,15.13095,36.72129,0.08567862,18.25447,0.0401,0.018432,0.001205,0,0.980363,0,0,0
20,E2(Be),2,2,4,6,6.03,1.541042,15.32965,36.86308,0.08535894,18.55407,0.016915,0.026042,0.001373,0,0.972586,0,0,0
12,E2(Be),2,2,1,6,5.81,1.342653,10.13865,28.08911,0.08402703,13.17776,0,0.004152,0.001901,0,0.993947,0,0,0
12,E2(Be),2,2,1,6,5.95,1.345292,10.19856,28.17526,0.08389953,13.28242,0,0.00469,0.00198,0,0.99333,0,0,0
30,E12(Zn),12,2,4,4,4.84,1.380495,11.0203,29.72521,0.08854665,3.68139,0.012156,0.177483,0,0,0.822518,0,0,0
30,E12(Zn),12,2,2,4,4.79,1.380864,11.02914,29.76895,0.08854742,3.70398,0.039493,0.178632,0,0,0.821368,0,0,0
29,E11(Cu),11,2,2,4,5.13,1.350097,10.30822,28.65668,0.08689975,0,0,0.001894,0,0,0.621455,0.376651,0,0
27,E9(Co),9,2,2,6,5.94,1.339045,10.05714,27.64751,0.08372312,12.64355,0.061252,0,0,0,1,0,0,0
29,E11(Cu),11,2,8,4,4.6,1.471264,13.34013,34.30614,0.10199898,2.7359,0.214567,0.13998,0,0.009216,0.850132,0.000673,0,0
29,E11(Cu),11,2,8,4,4.69,1.444572,12.62717,32.94633,0.09772715,2.60812,0.052116,0.149661,0,0.01558,0.834759,0,0,0
29,E11(Cu),11,2,4,4,4.6,1.439159,12.48576,32.629,0.09835566,2.57851,0.070762,0.145164,0,0.01849,0.836345,0,0,0
29,E11(Cu),11,2,1,4,5.59,1.3373,10.01786,27.32764,0.08439846,0,0,0.036862,0,0.002652,0.710973,0.249513,0,0
26,E8(Fe),8,2,4,6,5.69,1.36538,10.66225,28.64578,0.08406393,13.84382,0.051627,0.038439,0,0,0.961561,0,0,0
26,E8(Fe),8,2,4,6,5.79,1.355331,10.42856,28.19965,0.0840094,13.54566,0.055475,0.04066,0,0,0.95934,0,0,0
30,E12(Zn),12,2,4,5,4.62,1.384293,11.11151,30.83523,0.09087003,7.23044,0.094577,0.039879,0,0,0.312683,0.647437,0,0
38,E2(Be),2,2,2,6,7.18,1.55615,15.78493,34.80989,0.08247837,18.62492,0.084321,0.197989,0,0,0.384042,0.417881,0,0.000088
38,E2(Be),2,2,2,6,7.48,1.53256,15.0779,33.75446,0.08180698,18.81874,0.004546,0.197997,0,0,0,0.801915,0,0.000088
38,E2(Be),2,2,2,6,7.66,1.548739,15.56049,33.70568,0.0812123,18.50765,0.128585,0.262805,0,0,0.3455,0.391695,0,0
38,E2(Be),2,2,2,6,7.58,1.548933,15.56635,33.85785,0.08125653,18.77385,0.113086,0.248706,0,0,0.355367,0.395927,0,0
38,E2(Be),2,2,1,6,7.42,1.526327,14.8947,33.5036,0.08176233,18.68981,0,0.191372,0,0,0,0.808628,0,0
48,E12(Zn),12,2,4,6,5.8,1.438089,12.45793,31.25219,0.08439241,14.49043,0.057677,0.106597,0,0,0.277967,0.615436,0,0
77,E9(Co),9,3,6,6,5.85,1.300591,9.21534,26.54022,0.08517283,11.65751,0.069905,0.002051,0,0.512476,0.485473,0,0,0
30,E12(Zn),12,2,2,5,4.91,1.359146,10.51688,29.33042,0.08886626,7.26583,0.04759,0.085233,0,0.013019,0.340508,0.56124,0,0
30,E12(Zn),12,2,2,5,4.86,1.374941,10.88781,30.08549,0.08945041,7.40264,0.077314,0.097788,0,0.008788,0.339148,0.554276,0,0
29,E11(Cu),11,1,8,3,4.33,1.541089,15.33105,34.89612,0.0879738,0,0.009399,0.330872,0,0.004147,0.511708,0,0,0.153272
29,E11(Cu),11,1,8,3,4.15,1.58736,16.75385,37.18734,0.09019534,0,0.097836,0.405357,0,0.001429,0.500908,0,0,0.092306
29,E11(Cu),11,1,8,2,4.35,1.586034,16.71192,36.80363,0.09053699,0,0.172475,0.430396,0,0.007667,0.506999,0,0,0.054938
29,E11(Cu),11,1,8,3,4.22,1.565307,16.06523,37.40841,0.09230527,0,0.072084,0.383807,0,0.005351,0.518536,0,0,0.092306
29,E11(Cu),11,1,8,2,4.12,1.631815,18.20127,40.13136,0.09240988,0,0.040711,0.420212,0,0.056106,0.481219,0,0,0.042462
29,E11(Cu),11,1,8,2,4.29,1.589065,16.8079,37.12219,0.09069845,0,0.13019,0.480318,0,0.000555,0.466141,0,0,0.052986
27,E9(Co),9,2,4,4,4.97,1.431817,12.29564,31.68821,0.0870021,4.47787,0.02824,0.060286,0,0.002705,0.793652,0,0,0
26,E8(Fe),8,2,2,10,10.22,1.291918,9.03221,25.66377,0.09191159,11.42619,0.110186,0.037379,0,0.962621,0,0,0,0
26,E8(Fe),8,2,2,10,10.22,1.291321,9.01969,25.61753,0.09176758,11.69858,0.116337,0.036875,0,0.963125,0,0,0,0
26,E8(Fe),8,2,8,10,10.1,1.292359,9.04146,26.03104,0.09296642,11.5407,0.117092,0.02932,0,0.97068,0,0,0,0
30,E12(Zn),12,2,6,6,6.46,1.374691,10.88187,28.25983,0.08240334,14.56261,0,0.053211,0.015724,0,0.931065,0,0,0
28,E10(Ni),10,2,6,6,6.34,1.34723,10.24269,27.37846,0.08271782,13.62011,0,0.036541,0.015266,0,0.948193,0,0,0
29,E11(Cu),11,2,4,6,5.72,1.366498,10.68847,28.07397,0.08357658,14.30804,0.012364,0.04751,0.016201,0,0.936289,0,0,0
29,E11(Cu),11,2,1,6,5.49,1.345486,10.20295,27.01767,0.08333659,13.89021,0,0.071713,0.012043,0,0.916244,0,0,0
30,E12(Zn),12,2,4,4,4.31,1.426147,12.15014,33.64593,0.09373099,3.6893,0.07283,0.045005,0,0.051341,0.439952,0.463703,0,0
30,E12(Zn),12,2,4,4,4.35,1.423877,12.09223,33.37715,0.09318545,3.7056,0.078644,0.045303,0,0.056533,0.438736,0.459428,0,0
27,E9(Co),9,2,6,6,6.42,1.36363,10.6213,27.88379,0.08252911,14.16184,0,0.048944,0.014638,0,0.936418,0,0,0
26,E8(Fe),8,2,6,6,6.47,1.377974,10.96003,28.36658,0.08235002,14.69416,0,0.053306,0.017202,0,0.929492,0,0,0
25,E7(Mn),7,2,6,6,6.63,1.406311,11.65019,29.25759,0.08196593,15.75302,0,0.076836,0.01594,0,0.907224,0,0,0
31,E13(B),13,3,2,5,4.84,1.418792,11.96312,30.6,0.08761735,8.2471,0.067288,0.14745,0,0.604854,0.247696,0,0,0
31,E13(B),13,3,2,5,4.93,1.415494,11.87989,30.32792,0.08727904,8.21689,0.062951,0.152618,0,0.596597,0.250785,0,0,0
3,E1(Li),1,1,4,4,4.63,1.411295,11.77449,32.0551,0.09340263,3.51323,0.025632,0.055445,0,0,0,0.927159,0,0.017397
55,E1(Li),1,1,2,7,7.19,1.800837,24.4631,45.73161,0.08184908,32.87224,0.172839,0.352489,0,0,0,0.62913,0,0.018381
11,E1(Li),1,1,4,6,6.01,1.512261,14.48667,34.3013,0.08484959,14.78988,0.006988,0.130823,0,0,0,0.852627,0,0.007731
11,E1(Li),1,1,4,6,5.57,1.53486,15.14589,35.64924,0.08559632,16.17388,0.006852,0.075492,0,0,0,0.89997,0,0.024158
50,E14(C),14,2,2,4,5.51,1.656783,19.0496,39.3442,0.09348789,5.38821,0.498539,0.29696,0,0.040606,0.303201,0.359233,0,0
82,E14(C),14,2,2,4,5.8,1.679766,19.8534,40.27378,0.08988761,6.29588,0.432251,0.315017,0,0.05178,0.289603,0.343601,0,0
30,E12(Zn),12,2,4,4,4.22,1.390362,11.25829,31.99655,0.09260971,3.58444,0.101963,0.028131,0,0.000165,0,0.954216,0,0.017489
30,E12(Zn),12,2,4,4,4.21,1.421453,12.03056,34.83851,0.09978992,3.47436,0.081491,0.011157,0,0.000008,0,0.957115,0,0.03172
30,E12(Zn),12,2,4,4,4.21,1.423164,12.07406,34.9355,0.10005385,3.47572,0.084484,0.011123,0,0.000024,0,0.957044,0,0.03181
30,E12(Zn),12,2,4,4,4.23,1.392236,11.30387,32.0802,0.09257709,3.60068,0.100165,0.028187,0,0.000163,0,0.954358,0,0.017291
66,E19(Ln),19,3,8,6,5.64,1.398715,11.46243,30.4505,0.08407047,14.95069,0.073768,0.005076,0,0,0,0.994924,0,0
82,E14(C),14,2,4,3,5.86,1.594981,16.99634,36.82776,0.08589768,0,0.213376,0.542099,0,0,0.445687,0,0,0.009124
50,E14(C),14,2,4,2,5.18,1.789936,24.02155,45.36929,0.0909237,0,0.449018,0.604048,0,0.010914,0.385038,0,0,0
50,E14(C),14,2,4,2,5.19,1.848437,26.45469,48.16273,0.09101686,0,0.495547,0.590851,0,0.024938,0.384211,0,0,0
82,E14(C),14,2,8,5,6.03,1.653849,18.94855,38.40033,0.08449485,5.90762,0.291512,0.509219,0,0.164468,0.326313,0,0,0
30,E12(Zn),12,2,8,4,4.25,1.447594,12.70658,35.91612,0.09686068,3.96434,0.052564,0.031863,0,0,0.968137,0,0,0
30,E12(Zn),12,2,4,4,4.46,1.412602,11.80724,32.77272,0.09118925,3.91176,0.056369,0.090021,0,0.003427,0.906552,0,0,0
30,E12(Zn),12,2,4,4,4.45,1.420098,11.9962,33.60487,0.09259243,3.93767,0.034676,0.048015,0,0,0.951985,0,0,0
30,E12(Zn),12,2,4,4,4.43,1.426731,12.16508,33.95045,0.09266233,3.99179,0.027681,0.048156,0,0,0.951844,0,0,0
30,E12(Zn),12,2,4,4,4.47,1.421253,12.02549,33.11912,0.09099704,4.00162,0.050535,0.092314,0,0.003506,0.904181,0,0,0
30,E12(Zn),12,2,2,4,4.71,1.377036,10.93766,30.05753,0.08819375,3.88725,0.041967,0.00639,0,0.00046,0,0.993149,0,0
28,E10(Ni),10,2,12,4,4.66,1.463323,13.12529,35.21723,0.13558768,0.2923,0.610664,0.166768,0,0.005951,0.399184,0.428097,0,0
29,E11(Cu),11,2,1,4,5.24,1.37074,10.78832,29.65219,0.08697049,0,0,0.000015,0,0,0.757114,0.242872,0,0
55,E1(Li),1,1,4,12,7.22,1.859103,26.9153,48.59438,0.08023,67.88849,0.03864,0.124878,0,0.149137,0,0.713258,0,0.012727
66,E19(Ln),19,3,4,9,4.85,1.482836,13.65739,33.28188,0.08591873,18.56726,0.129422,0.127072,0,0.264121,0,0.608808,0,0
51,E15(N),15,3,4,3,5.07,1.614991,17.64407,38.3081,0.0925176,0,0.428871,0.252969,0,0.173879,0.573152,0,0,0
66,E19(Ln),19,3,4,6,4.21,1.530602,15.02018,37.32565,0.09127997,11.47608,0.143332,0.08025,0,0.110106,0,0.809171,0,0
29,E11(Cu),11,2,2,5,6.32,1.332689,9.91459,26.27673,0.08521447,6.7373,0.047726,0.215026,0,0.01262,0.772354,0,0,0
24,E6(Cr),6,2,4,4,5.66,1.546285,15.48664,35.38943,0.09674988,0.37297,0.025804,0.299152,0,0,0.700848,0,0,0
28,E10(Ni),10,2,4,4,5.32,1.463196,13.12188,32.07434,0.09744474,0.17654,0.001363,0.251522,0,0,0.748478,0,0,0
29,E11(Cu),11,2,4,5,4.66,1.384978,11.12801,30.9505,0.09805404,6.25943,0.227792,0.000007,0,0.007989,0.773531,0.214395,0,0.004077
46,E10(Ni),10,2,2,4,4.87,1.506738,14.32854,35.36766,0.09795644,0,0,0.171057,0,0.007186,0.410823,0.410934,0,0
26,E8(Fe),8,2,1,10,10.03,1.294121,9.07848,26.08275,0.09066702,12.35247,0,0.034294,0,0.965706,0,0,0,0
26,E8(Fe),8,2,4,6,5.79,1.206534,7.35711,23.09544,0.09143089,7.22228,0.006859,0.009643,0.000003,0,0.990354,0,0,0
26,E8(Fe),8,2,4,6,5.84,1.204468,7.31938,22.78686,0.0904167,7.15742,0.036292,0.016637,0.000116,0,0.983247,0,0,0
26,E8(Fe),8,2,4,6,5.86,1.212122,7.4598,23.34211,0.08827356,8.18332,0.014153,0.00329,0.00107,0,0.995641,0,0,0
81,E13(B),13,1,4,7,8.72,1.733417,21.81714,41.55159,0.07963245,30.10883,0.030162,0.236386,0,0.124812,0.11465,0.524151,0,0
81,E13(B),13,1,4,7,8.63,1.726862,21.57055,41.23887,0.07955726,29.7472,0.023702,0.221925,0,0.129741,0.115824,0.53251,0,0
3,E1(Li),1,1,2,12,12.02,1.488707,13.82026,32.60427,0.08833169,21.09649,0.043102,0.118945,0,0.870434,0,0,0,0.010621
3,E1(Li),1,1,2,4,6.29,1.469111,13.28167,31.0493,0.0864945,4.78934,0.155804,0.420657,0,0.253846,0.314877,0,0,0.010621
3,E1(Li),1,1,2,12,12.06,1.4923,13.92057,32.77523,0.08845681,20.99032,0.036708,0.122689,0,0.86771,0,0,0,0.009601
3,E1(Li),1,1,2,4,6.68,1.478563,13.53968,31.52803,0.08645456,4.94307,0.143499,0.409189,0,0.283032,0.298178,0,0,0.009601
31,E13(B),13,3,8,6,5.87,1.225822,7.71561,23.53154,0.08396669,9.95563,0.014573,0,0,0,0,1,0,0
12,E2(Be),2,2,2,3,4.61,1.435165,12.3821,31.31015,0.0878222,0,0.126866,0.391002,0,0,0.58194,0,0,0.027058
12,E2(Be),2,2,2,3,4.37,1.471305,13.34126,32.49151,0.09189499,0,0.241558,0.378027,0,0,0.594915,0,0,0.027058
12,E2(Be),2,2,2,3,4.57,1.425392,12.13086,30.83771,0.08786774,0,0.133847,0.395306,0,0,0.579139,0,0,0.025555
12,E2(Be),2,2,2,3,4.36,1.474202,13.42021,32.83992,0.09119196,0,0.207548,0.373716,0,0,0.600729,0,0,0.025555
29,E11(Cu),11,2,4,5,4.76,1.432973,12.32545,32.88306,0.10673307,6.4307,0.363686,0,0,0.03867,0.394279,0.567051,0,0
29,E11(Cu),11,2,4,5,4.84,1.408776,11.71155,31.73505,0.10019039,6.45358,0.264502,0,0,0.035525,0.396121,0.568353,0,0
26,E8(Fe),8,2,4,10,9.96,1.290632,9.00525,25.76723,0.09544119,11.41729,0.224347,0.028746,0,0.965238,0,0,0.006016,0
28,E10(Ni),10,2,2,4,4.66,1.434858,12.37414,32.53088,0.1020211,0.1031,0.040812,0,0,0.084861,0.899341,0,0,0.015798
29,E11(Cu),11,2,2,4,4.81,1.418837,11.96428,31.25692,0.09484835,0.77658,0.075837,0.004693,0,0.100194,0.66383,0.222883,0,0.008399
29,E11(Cu),11,2,2,4,4.94,1.417483,11.93005,31.06866,0.09369074,1.3138,0.015133,0,0,0.037674,0.546152,0.402132,0,0.014041
29,E11(Cu),11,2,2,4,4.85,1.419742,11.98718,31.25545,0.09442384,0.77945,0.07196,0.003656,0,0.111833,0.659412,0.219456,0,0.005642
29,E11(Cu),11,2,4,4,4.78,1.40949,11.72937,30.87155,0.09648345,0.38538,0.11821,0.036361,0,0.077336,0.46234,0.415149,0,0.008813
29,E11(Cu),11,2,4,4,4.66,1.42025,12.00005,31.555,0.09743074,0.48586,0.069856,0.048796,0,0.068638,0.456098,0.417655,0,0.008813
83,E15(N),15,3,4,2,6.09,1.757406,22.73551,43.39811,0.08388984,0,0.261777,0.692036,0,0.171888,0,0,0,0.136076
51,E15(N),15,3,4,2,5.58,1.707382,20.8488,41.16233,0.08500029,0,0.290051,0.664558,0,0.189084,0,0,0,0.146358
19,E1(Li),1,1,1,7,6.2,1.703263,20.69824,41.69481,0.08314244,29.61384,0.165953,0.087086,0,0.009184,0.008724,0.866003,0,0.029003
19,E1(Li),1,1,1,7,6.63,1.69084,20.24864,41.01243,0.08263512,30.0596,0.139233,0.098541,0,0.004728,0.010025,0.858816,0,0.027891
19,E1(Li),1,1,1,7,6.37,1.699443,20.55929,41.60811,0.08371523,29.76065,0.181465,0.083006,0,0.003767,0.008711,0.872653,0,0.031863
19,E1(Li),1,1,1,7,6.43,1.693298,20.33709,41.32108,0.08353796,29.59049,0.178163,0.092537,0,0.008094,0.008134,0.866205,0,0.02503
19,E1(Li),1,1,1,7,6.35,1.702375,20.66589,41.61675,0.08339201,29.91319,0.173191,0.079014,0,0.006537,0.012133,0.870232,0,0.032085
19,E1(Li),1,1,1,7,6.55,1.68605,20.07706,40.66854,0.08244759,29.83318,0.144946,0.105719,0,0.002785,0.011104,0.852085,0,0.028307
19,E1(Li),1,1,1,7,6.34,1.692786,20.31866,41.17241,0.08305306,29.43136,0.164481,0.092032,0,0.010013,0.00988,0.862073,0,0.026002
19,E1(Li),1,1,1,7,6.16,1.700278,20.58964,41.46722,0.08274403,29.55255,0.153514,0.088365,0,0.00807,0.00987,0.863914,0,0.02978
62,E19(Ln),19,3,4,15,15.15,1.636432,18.35619,37.12872,0.08335365,38.06054,0.03242,0.167687,0,0.832313,0,0,0,0
27,E9(Co),9,2,4,6,5.84,1.325697,9.75936,27.69578,0.08484317,11.9947,0,0.000299,0,0,0.999701,0,0,0
27,E9(Co),9,2,4,6,5.49,1.267853,8.5368,25.2462,0.08469499,10.89658,0.011333,0,0,0,1,0,0,0
27,E9(Co),9,2,4,6,5.64,1.280948,8.80405,25.80112,0.08470439,11.08756,0.009714,0,0,0,1,0,0,0
27,E9(Co),9,2,4,6,5.33,1.243659,8.05735,24.37649,0.08534847,10.05059,0.02743,0.000294,0,0,0.999706,0,0,0
27,E9(Co),9,2,4,6,5.87,1.330846,9.87352,27.90605,0.08483597,12.132,0,0.00052,0,0,0.99948,0,0,0
28,E10(Ni),10,2,8,4,4.75,1.399193,11.47418,30.72836,0.10001182,0.11496,0.139788,0.175637,0,0,0.414602,0.409761,0,0
28,E10(Ni),10,2,8,4,4.5,1.502866,14.21835,36.5004,0.11551503,0.16009,0.102775,0,0,0.11303,0.435271,0.451699,0,0
28,E10(Ni),10,2,2,4,5.08,1.343333,10.15405,28.3605,0.09238559,0,0,0.213297,0,0,0.786029,0.000675,0,0
78,E10(Ni),10,2,2,4,4.75,1.527172,14.91943,36.46715,0.10281583,0,0,0.170153,0,0,0,0.829847,0,0
44,E8(Fe),8,3,4,6,5.95,1.322499,9.6889,27.18212,0.08792494,9.96915,0.018333,0.053263,0,0,0.946737,0,0,0
45,E9(Co),9,3,4,6,5.95,1.314496,9.51407,26.90554,0.08808797,9.78273,0.020893,0.050071,0,0,0.949929,0,0,0
45,E9(Co),9,3,4,6,6.22,1.327967,9.80958,27.61863,0.09239482,9.20368,0.00481,0.047774,0,0,0.952226,0,0,0
45,E9(Co),9,2,2,5,5.89,1.347206,10.24213,26.85524,0.08349364,6.92359,0.088074,0.192798,0,0,0.685109,0,0,0.122093
45,E9(Co),9,2,2,5,5.67,1.356002,10.44407,27.60267,0.08547092,6.79418,0.124956,0.170655,0,0.000626,0.706626,0,0,0.122093
3,E1(Li),1,1,4,4,4.74,1.396204,11.40079,29.48163,0.08901241,3.44633,0.073364,0.089165,0,0.092897,0.347197,0.40174,0,0.069
3,E1(Li),1,1,4,4,4.89,1.413187,11.82192,30.42635,0.08975579,3.54843,0.029919,0.103212,0,0.058792,0.350907,0.408262,0,0.078827
3,E1(Li),1,1,4,4,4.9,1.407442,11.67831,29.92066,0.08915323,3.56472,0.058215,0.098831,0,0.091654,0.351897,0.386689,0,0.07093
3,E1(Li),1,1,4,4,4.85,1.419787,11.98832,30.68843,0.09052756,3.51079,0.055743,0.110123,0,0.060026,0.357942,0.395011,0,0.076898
3,E1(Li),1,1,8,4,5.5,1.448175,12.7219,31.11266,0.08836114,3.81975,0.042163,0.160596,0,0.074284,0.516047,0.17991,0,0.069164
3,E1(Li),1,1,8,4,5.54,1.416394,11.90257,29.80441,0.08791339,3.95398,0.075078,0.149443,0,0.082204,0.499695,0.199495,0,0.069164
29,E11(Cu),11,2,4,5,4.83,1.411215,11.77249,31.85746,0.10025515,6.48759,0.263881,0,0,0.035404,0.396417,0.56818,0,0
28,E10(Ni),10,2,2,6,7.17,1.376028,10.91367,28.41875,0.09504669,0.13389,0.092414,0.198283,0,0.801717,0,0,0,0
26,E8(Fe),8,3,8,6,5.12,1.282902,8.84442,25.84617,0.08444512,11.3861,0.038264,0.000814,0,0,0.61115,0.388036,0,0
56,E2(Be),2,2,4,15,17.87,1.79944,24.40621,44.35309,0.08155352,58.26575,0.14439,0.188245,0,0.811756,0,0,0,0
49,E13(B),13,3,4,6,6.18,1.444074,12.61412,32.3814,0.08671529,12.29948,0.032167,0.064263,0,0,0.935737,0,0,0
26,E8(Fe),8,3,4,5,4.75,1.312174,9.46374,26.87259,0.08743978,6.73765,0.067601,0.104764,0,0.001569,0.277703,0.615965,0,0
27,E9(Co),9,2,4,4,4.41,1.409921,11.74014,32.89547,0.0938719,3.63841,0.057602,0.083024,0,0.033351,0.443318,0.440307,0,0
27,E9(Co),9,2,4,4,4.47,1.420193,11.99861,33.31239,0.09553911,3.65199,0.028412,0.114749,0,0.016778,0.42058,0.447892,0,0
27,E9(Co),9,2,4,4,4.47,1.398118,11.44776,32.2453,0.09582196,3.47373,0.147644,0.088632,0,0.036785,0.447638,0.426944,0,0
27,E9(Co),9,2,4,4,4.39,1.422192,12.04933,33.76764,0.09514687,3.63608,0.084186,0.062455,0,0.033808,0.448343,0.455394,0,0
30,E12(Zn),12,2,8,4,4.79,1.389395,11.23482,30.73321,0.09144329,3.66984,0.014843,0.175065,0,0,0.4072,0.417735,0,0
29,E11(Cu),11,2,2,4,4.97,1.385024,11.12912,30.14448,0.09253557,0,0,0.227034,0,0,0.370902,0.402064,0,0
29,E11(Cu),11,2,4,6,5.58,1.308733,9.38948,26.98829,0.08532667,11.43372,0.028127,0.001879,0,0,0.687603,0.310519,0,0
29,E11(Cu),11,2,1,4,4.74,1.434742,12.37114,31.82036,0.0941625,0,0,0.071158,0,0.101567,0.38793,0.422271,0,0
28,E10(Ni),10,2,4,6,5.88,1.302302,9.25174,26.65935,0.08528604,11.19113,0.03738,0.004959,0,0,0.669124,0.325918,0,0
28,E10(Ni),10,2,4,6,5.83,1.299011,9.18179,26.62465,0.08557927,11.05139,0.041366,0.002206,0,0,0.662924,0.334869,0,0
48,E12(Zn),12,2,4,6,5.57,1.472677,13.37862,33.00514,0.08516745,13.55063,0.03818,0.045343,0,0.002012,0.179584,0.773061,0,0
25,E7(Mn),7,2,4,5,4.82,1.432516,12.31365,32.58887,0.08920645,7.71156,0.043173,0.044426,0,0.005767,0.201862,0.747944,0,0
29,E11(Cu),11,2,2,4,5.31,1.399245,11.47546,28.9266,0.09071518,0,0,0.251703,0,0,0.301648,0.446649,0,0
29,E11(Cu),11,2,2,4,4.64,1.408568,11.70636,30.61876,0.09174722,0.04922,0.071352,0.044405,0,0.110043,0.215522,0.630029,0,0
28,E10(Ni),10,2,1,6,5.97,1.281804,8.82172,25.6518,0.08376543,11.56954,0,0.000744,0.000879,0,0.998377,0,0,0
28,E10(Ni),10,2,1,6,5.98,1.276479,8.71223,25.37879,0.08348575,11.54434,0,0,0.002972,0,0.997028,0,0,0
11,E1(Li),1,1,4,6,5.14,1.562396,15.97578,38.05996,0.08867926,16.87083,0.163131,0.062989,0,0,0.184895,0.752117,0,0
11,E1(Li),1,1,4,6,5.11,1.549137,15.5725,37.09434,0.08820116,15.00768,0.204658,0.088319,0,0,0.221554,0.690127,0,0
